,presence_freq_y=1,presence_freq_y=-1,difference (y=1-y=-1),chi2_stat,p_value,FDR_q
CHEBI:36836,0.0,0.002081165452653486,-0.002081165452653486,0.09593012182614259,0.7567694191759966,0.9059691280103913
CHEMONTID:0000175,0.0,0.002081165452653486,-0.002081165452653486,0.09593012182614259,0.7567694191759966,0.9059691280103913
CHEBI:50511,0.0,0.002081165452653486,-0.002081165452653486,0.09593012182614259,0.7567694191759966,0.9059691280103913
CHEMONTID:0004631,0.0,0.002081165452653486,-0.002081165452653486,0.09593012182614259,0.7567694191759966,0.9059691280103913
CHEBI:35741,0.0,0.002081165452653486,-0.002081165452653486,0.09593012182614259,0.7567694191759966,0.9059691280103913
CHEBI:35405,0.0,0.002081165452653486,-0.002081165452653486,0.09593012182614259,0.7567694191759966,0.9059691280103913
CHEMONTID:0000450,0.0,0.002081165452653486,-0.002081165452653486,0.09593012182614259,0.7567694191759966,0.9059691280103913
CHEMONTID:0001168,0.0,0.002081165452653486,-0.002081165452653486,0.09593012182614259,0.7567694191759966,0.9059691280103913
CHEMONTID:0002680,0.0,0.002081165452653486,-0.002081165452653486,0.09593012182614259,0.7567694191759966,0.9059691280103913
CHEMONTID:0000326,0.0,0.002081165452653486,-0.002081165452653486,0.09593012182614259,0.7567694191759966,0.9059691280103913
CHEMONTID:0002750,0.0,0.002081165452653486,-0.002081165452653486,0.09593012182614259,0.7567694191759966,0.9059691280103913
CHEMONTID:0001634,0.0,0.002081165452653486,-0.002081165452653486,0.09593012182614259,0.7567694191759966,0.9059691280103913
CHEMONTID:0001202,0.0,0.002081165452653486,-0.002081165452653486,0.09593012182614259,0.7567694191759966,0.9059691280103913
CHEMONTID:0002622,0.0,0.002081165452653486,-0.002081165452653486,0.09593012182614259,0.7567694191759966,0.9059691280103913
CHEMONTID:0002202,0.021739130434782608,0.015955601803676726,0.005783528631105882,0.09592146235261058,0.7567800509035022,0.9059691280103913
CHEMONTID:0001583,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0000231,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEBI:25702,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEBI:36840,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0002992,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0002008,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0003951,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEBI:16799,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0002440,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0003230,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0001151,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0000305,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEBI:24471,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0001445,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEBI:26004,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0000426,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEBI:3098,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0001392,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0000007,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEBI:24302,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEBI:63436,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEBI:22632,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0000588,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0000280,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0002813,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEBI:38269,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEBI:38278,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0002635,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEBI:50018,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEBI:53443,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0001111,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0001012,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0000040,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0002194,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEBI:29281,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEBI:38192,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEBI:35666,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEBI:76551,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEBI:33909,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0002995,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0002923,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0002313,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEBI:53802,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0000328,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0002111,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEBI:25716,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEBI:46853,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0004204,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0004036,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0002967,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0003947,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0002006,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0004342,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0002494,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEBI:26414,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0004538,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0000208,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0002282,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0000302,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0001266,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEBI:36711,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEBI:46700,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0001926,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0001879,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEBI:25830,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEBI:22729,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0004577,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0002052,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0001694,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEBI:63299,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0000207,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0003737,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0002556,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0004313,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0002316,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEBI:24838,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0001348,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEBI:46974,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0000110,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0001270,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0002351,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEBI:48593,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEBI:46846,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0001146,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEBI:26375,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0002746,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEMONTID:0002210,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEBI:17522,0.0,0.001734304543877905,-0.001734304543877905,0.07991442832245066,0.7774134083384923,0.9059691280103913
CHEBI:48378,0.043478260869565216,0.035726673603884845,0.007751587265680371,0.07871348400111555,0.77904848683962,0.9059691280103913
CHEMONTID:0002207,0.021739130434782608,0.02844259451959764,-0.006703464084815033,0.07389370312436923,0.7857496899282989,0.9059691280103913
CHEMONTID:0003670,0.021739130434782608,0.02844259451959764,-0.006703464084815033,0.07389370312436923,0.7857496899282989,0.9059691280103913
CHEMONTID:0000118,0.021739130434782608,0.02844259451959764,-0.006703464084815033,0.07389370312436923,0.7857496899282989,0.9059691280103913
CHEMONTID:0003909,0.021739130434782608,0.01664932362122789,0.005089806813554719,0.07130760916885424,0.7894423314277053,0.9059691280103913
CHEMONTID:0002463,0.021739130434782608,0.01664932362122789,0.005089806813554719,0.07130760916885424,0.7894423314277053,0.9059691280103913
CHEBI:59769,0.043478260869565216,0.05202913631633715,-0.008550875446771931,0.06728581838645625,0.795330409284555,0.9059691280103913
CHEBI:26144,0.043478260869565216,0.05202913631633715,-0.008550875446771931,0.06728581838645625,0.795330409284555,0.9059691280103913
CHEBI:38313,0.10869565217391304,0.09746791536593825,0.011227736807974786,0.06478032117246131,0.7990940207028892,0.9059691280103913
CHEBI:46954,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0001895,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0002913,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0001416,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0002770,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0000112,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0004221,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0000438,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEBI:47790,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0003417,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0001816,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEBI:4986,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0001629,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEBI:46844,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0002771,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEBI:35501,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0004226,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0002014,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0001861,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEBI:55380,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEBI:24059,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0004656,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEBI:19168,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0002536,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEBI:51549,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0003558,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0001910,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0000432,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0001178,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEBI:24840,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0002332,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0000233,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0002490,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0001229,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0004208,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0000032,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0002516,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEBI:38784,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0000070,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEBI:48224,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0000020,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0004210,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0001527,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEBI:46921,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEBI:51517,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0001458,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0004396,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0001753,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEBI:75884,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEBI:38958,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0001939,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEBI:33406,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0001145,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0003608,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEBI:52640,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEBI:25696,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0004387,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0004280,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEBI:55429,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0003218,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0001236,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0001731,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0001250,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0000256,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEBI:37739,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEBI:36700,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEBI:22681,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0002553,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEBI:51323,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0001982,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0002246,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0001983,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0000304,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0003454,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0003091,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0002854,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0001321,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0002018,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0001183,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEBI:51871,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0004802,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0000352,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0001371,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0000353,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEBI:33913,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEBI:33906,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0002434,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0000084,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0000209,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEBI:37919,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0002626,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEBI:36919,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0002515,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0004089,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0002088,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEBI:38914,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0001232,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0003522,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEBI:33620,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEBI:38924,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0004117,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0002528,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0000333,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0004482,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0001605,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0004711,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0000516,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0002183,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0001766,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEBI:64096,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEBI:24983,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0003079,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0004543,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0000314,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
CHEMONTID:0003080,0.0,0.001387443635102324,-0.001387443635102324,0.06390968572029967,0.8004199466028808,0.9059691280103913
