,Feature,Importance
1649,CHEMONTID:0004098,0.0
1648,CHEMONTID:0002858,0.0
1647,CHEBI:55369,0.0
1646,CHEMONTID:0000059,0.0
1645,CHEMONTID:0003480,0.0
1644,CHEBI:36087,0.0
1643,CHEMONTID:0001884,0.0
1642,CHEBI:46954,0.0
1641,CHEMONTID:0004057,0.0
1640,CHEMONTID:0000442,0.0
1639,CHEMONTID:0000534,0.0
1637,CHEBI:23367,0.0
1652,CHEMONTID:0000055,0.0
1636,CHEBI:33675,0.0
1635,CHEBI:22632,0.0
1634,CHEMONTID:0004494,0.0
1633,CHEMONTID:0000568,0.0
1632,CHEMONTID:0000439,0.0
1631,CHEMONTID:0000307,0.0
1630,CHEBI:46986,0.0
1629,CHEMONTID:0001025,0.0
1561,CHEBI:26822,0.0
1628,CHEMONTID:0001010,0.0
1627,CHEBI:36816,0.0
1626,CHEMONTID:0000312,0.0
1625,CHEMONTID:0002913,0.0
1560,CHEMONTID:0001855,0.0
1653,CHEBI:50367,0.0
1582,CHEMONTID:0001534,0.0
1663,CHEMONTID:0003314,0.0
1550,CHEMONTID:0001088,0.0
1551,CHEMONTID:0002052,0.0
1672,CHEMONTID:0004410,0.0
1671,CHEMONTID:0001168,0.0
1670,CHEMONTID:0000378,0.0
1552,CHEMONTID:0002308,0.0
1669,CHEMONTID:0001458,0.0
1668,CHEBI:55429,0.0
1667,CHEBI:36389,0.0
1666,CHEMONTID:0001164,0.0
1665,CHEMONTID:0000207,0.0
1553,CHEMONTID:0001846,0.0
1664,CHEBI:38768,0.0
1662,CHEMONTID:0002002,0.0
1654,CHEMONTID:0000676,0.0
1554,CHEMONTID:0004390,0.0
1555,CHEBI:25970,0.0
1661,CHEMONTID:0002930,0.0
1556,CHEBI:35213,0.0
1660,CHEMONTID:0002003,0.0
1659,CHEBI:38032,0.0
1658,CHEMONTID:0003098,0.0
1557,CHEBI:23643,0.0
1657,CHEMONTID:0004718,0.0
1656,CHEMONTID:0004719,0.0
1655,CHEMONTID:0004211,0.0
1558,CHEMONTID:0001961,0.0
1559,CHEMONTID:0001994,0.0
1624,CHEBI:55380,0.0
1623,CHEMONTID:0003462,0.0
1562,CHEBI:46718,0.0
1575,CHEMONTID:0000175,0.0
1600,CHEMONTID:0000124,0.0
1599,CHEMONTID:0001527,0.0
1571,CHEMONTID:0001202,0.0
1572,CHEMONTID:0004631,0.0
1598,CHEMONTID:0002334,0.0
1597,CHEMONTID:0002695,0.0
1596,CHEMONTID:0004787,0.0
1595,CHEMONTID:0001438,0.0
1594,CHEBI:25716,0.0
1593,CHEMONTID:0000136,0.0
1573,CHEMONTID:0003453,0.0
1592,CHEBI:24646,0.0
1574,CHEBI:35741,0.0
1590,CHEBI:82851,0.0
1622,CHEMONTID:0001269,0.0
1271,CHEMONTID:0000588,0.0
1589,CHEMONTID:0000057,0.0
1576,CHEBI:25223,0.0
1577,CHEMONTID:0001178,0.0
1578,CHEMONTID:0004435,0.0
1588,CHEBI:38774,0.0
1587,CHEMONTID:0001402,0.0
1586,CHEBI:20432,0.0
1579,CHEMONTID:0002095,0.0
1580,CHEMONTID:0000187,0.0
1585,CHEMONTID:0003409,0.0
1584,CHEMONTID:0004191,0.0
1583,CHEMONTID:0001547,0.0
1601,CHEBI:49043,0.0
1602,CHEBI:38784,0.0
1603,CHEMONTID:0001243,0.0
1570,CHEBI:35666,0.0
1621,CHEBI:37783,0.0
1620,CHEMONTID:0004534,0.0
1619,CHEMONTID:0004536,0.0
1618,CHEMONTID:0003056,0.0
1617,CHEMONTID:0003252,0.0
1616,CHEBI:35726,0.0
1615,CHEMONTID:0000233,0.0
1563,CHEMONTID:0000555,0.0
1614,CHEMONTID:0001446,0.0
1564,CHEMONTID:0003942,0.0
1565,CHEMONTID:0002200,0.0
1613,CHEBI:47029,0.0
1612,CHEBI:48224,0.0
1566,CHEBI:48133,0.0
1567,CHEMONTID:0001733,0.0
1611,CHEMONTID:0000054,0.0
1610,CHEMONTID:0001581,0.0
1609,CHEMONTID:0001155,0.0
1673,CHEBI:38823,0.0
1272,CHEMONTID:0004103,0.0
1568,CHEMONTID:0004342,0.0
1569,CHEMONTID:0002641,0.0
1608,CHEMONTID:0003234,0.0
1607,CHEMONTID:0004158,0.0
1606,CHEBI:19129,0.0
1605,CHEBI:71017,0.0
1604,CHEMONTID:0000070,0.0
1337,CHEMONTID:0003965,0.0
1681,CHEMONTID:0000428,0.0
1674,CHEMONTID:0002921,0.0
1771,CHEBI:37739,0.0
1766,CHEBI:37512,0.0
1767,CHEMONTID:0001303,0.0
1768,CHEMONTID:0000103,0.0
1769,CHEBI:36700,0.0
1770,CHEBI:36313,0.0
1270,CHEMONTID:0000443,0.0
1772,CHEMONTID:0000256,0.0
1764,CHEMONTID:0004060,0.0
1773,CHEMONTID:0002213,0.0
1774,CHEMONTID:0001250,0.0
1775,CHEBI:36336,0.0
1776,CHEBI:33555,0.0
1777,CHEMONTID:0003600,0.0
1778,CHEMONTID:0003598,0.0
1765,CHEBI:22681,0.0
1763,CHEMONTID:0000590,0.0
1780,CHEMONTID:0003599,0.0
1754,CHEMONTID:0004443,0.0
1748,CHEMONTID:0001637,0.0
1749,CHEMONTID:0004162,0.0
1750,CHEBI:51328,0.0
1751,CHEMONTID:0003904,0.0
1752,CHEMONTID:0002864,0.0
1753,CHEMONTID:0000402,0.0
1755,CHEMONTID:0002350,0.0
1762,CHEBI:24858,0.0
1756,CHEMONTID:0002007,0.0
1757,CHEMONTID:0002637,0.0
1758,CHEMONTID:0003893,0.0
1759,CHEBI:35868,0.0
1760,CHEMONTID:0001359,0.0
1761,CHEBI:25196,0.0
1779,CHEMONTID:0003601,0.0
1781,CHEMONTID:0001935,0.0
1746,CHEMONTID:0001326,0.0
1807,CHEMONTID:0003931,0.0
1801,CHEMONTID:0004204,0.0
1802,CHEBI:59230,0.0
1803,CHEBI:37578,0.0
1804,CHEBI:36094,0.0
1805,CHEMONTID:0003919,0.0
1806,CHEMONTID:0004491,0.0
1808,CHEMONTID:0002875,0.0
1799,CHEBI:37293,0.0
1809,CHEBI:46809,0.0
1810,CHEMONTID:0001822,0.0
1811,CHEMONTID:0004354,0.0
1812,CHEMONTID:0002924,0.0
1813,CHEMONTID:0001714,0.0
1814,CHEBI:60317,0.0
1800,CHEMONTID:0001997,0.0
1798,CHEMONTID:0002945,0.0
1782,CHEMONTID:0004222,0.0
1789,CHEBI:59770,0.0
1783,CHEMONTID:0003075,0.0
1784,CHEMONTID:0000018,0.0
1785,CHEMONTID:0002957,0.0
1786,CHEBI:60831,0.0
1787,CHEMONTID:0000161,0.0
1788,CHEMONTID:0003218,0.0
1790,CHEBI:38523,0.0
1797,CHEMONTID:0002946,0.0
1791,CHEMONTID:0003778,0.0
1792,CHEBI:65234,0.0
1793,CHEMONTID:0002760,0.0
1794,CHEMONTID:0000500,0.0
1795,CHEBI:74927,0.0
1796,CHEMONTID:0001818,0.0
1747,CHEBI:84729,0.0
1745,CHEMONTID:0004313,0.0
1675,CHEBI:59800,0.0
1700,CHEMONTID:0000451,0.0
1694,CHEMONTID:0004798,0.0
1695,CHEBI:63732,0.0
1696,CHEMONTID:0002528,0.0
1697,CHEMONTID:0001605,0.0
1698,CHEBI:33242,0.0
1699,CHEBI:24651,0.0
1701,CHEMONTID:0000717,0.0
1692,CHEMONTID:0004786,0.0
1702,CHEMONTID:0000444,0.0
1703,CHEMONTID:0003945,0.0
1704,CHEMONTID:0000941,0.0
1705,CHEMONTID:0001482,0.0
1706,CHEBI:36843,0.0
1707,CHEBI:36078,0.0
1693,CHEBI:35502,0.0
1691,CHEBI:38308,0.0
1709,CHEBI:3098,0.0
1682,CHEBI:46721,0.0
1676,CHEBI:59794,0.0
1677,CHEMONTID:0002133,0.0
1678,CHEMONTID:0003373,0.0
1679,CHEMONTID:0003953,0.0
1680,CHEMONTID:0000422,0.0
1548,CHEBI:73080,0.0
1683,CHEMONTID:0001521,0.0
1690,CHEMONTID:0000315,0.0
1684,CHEMONTID:0004447,0.0
1685,CHEMONTID:0001645,0.0
1686,CHEMONTID:0004700,0.0
1687,CHEMONTID:0004412,0.0
1688,CHEMONTID:0000205,0.0
1689,CHEBI:48912,0.0
1708,CHEBI:36844,0.0
1710,CHEMONTID:0001445,0.0
1744,CHEMONTID:0002979,0.0
1736,CHEMONTID:0002989,0.0
1730,CHEBI:72544,0.0
1731,CHEBI:50018,0.0
1732,CHEMONTID:0000334,0.0
1733,CHEMONTID:0001111,0.0
1734,CHEMONTID:0003531,0.0
1735,CHEMONTID:0002915,0.0
1737,CHEMONTID:0002992,0.0
1728,CHEBI:71968,0.0
1738,CHEMONTID:0002993,0.0
1739,CHEMONTID:0001615,0.0
1740,CHEMONTID:0001583,0.0
1741,CHEBI:36836,0.0
1742,CHEMONTID:0003233,0.0
1743,CHEMONTID:0003226,0.0
1729,CHEBI:24043,0.0
1727,CHEMONTID:0003971,0.0
1711,CHEMONTID:0000516,0.0
1718,CHEBI:23509,0.0
1712,CHEMONTID:0003239,0.0
1713,CHEMONTID:0002194,0.0
1714,CHEMONTID:0002956,0.0
1715,CHEMONTID:0000426,0.0
1716,CHEBI:47910,0.0
1717,CHEBI:51454,0.0
1719,CHEMONTID:0004555,0.0
1726,CHEMONTID:0004093,0.0
1720,CHEMONTID:0002524,0.0
1721,CHEMONTID:0003989,0.0
1722,CHEMONTID:0002183,0.0
1723,CHEBI:25549,0.0
1724,CHEMONTID:0004776,0.0
1725,CHEMONTID:0004778,0.0
1549,CHEMONTID:0002790,0.0
1528,CHEBI:25996,0.0
1547,CHEMONTID:0004577,0.0
1401,CHEMONTID:0003746,0.0
1396,CHEMONTID:0002817,0.0
1397,CHEMONTID:0002326,0.0
1398,CHEBI:46921,0.0
1399,CHEMONTID:0002014,0.0
1308,CHEMONTID:0003308,0.0
1400,CHEMONTID:0002556,0.0
1402,CHEBI:25392,0.0
1546,CHEMONTID:0000020,0.0
1403,CHEBI:24921,0.0
1404,CHEMONTID:0000381,0.0
1405,CHEMONTID:0002441,0.0
1406,CHEBI:38298,0.0
1407,CHEMONTID:0000296,0.0
1408,CHEBI:23238,0.0
1395,CHEMONTID:0003408,0.0
1394,CHEMONTID:0001578,0.0
1393,CHEMONTID:0001873,0.0
1392,CHEMONTID:0000200,0.0
1391,CHEBI:39203,0.0
1390,CHEBI:55372,0.0
1389,CHEBI:38835,0.0
1388,CHEBI:38831,0.0
1387,CHEMONTID:0004128,0.0
1386,CHEMONTID:0001775,0.0
1309,CHEMONTID:0001766,0.0
1310,CHEMONTID:0002813,0.0
1311,CHEMONTID:0001181,0.0
1385,CHEMONTID:0002516,0.0
1312,CHEMONTID:0000086,0.0
1313,CHEBI:22860,0.0
1384,CHEBI:46844,0.0
1409,CHEBI:53792,0.0
1410,CHEMONTID:0002339,0.0
1411,CHEMONTID:0000144,0.0
1427,CHEBI:51549,0.0
1440,CHEBI:23114,0.0
1439,CHEMONTID:0002770,0.0
1438,CHEMONTID:0002771,0.0
1437,CHEMONTID:0002772,0.0
1304,CHEBI:35719,0.0
1436,CHEBI:23150,0.0
1435,CHEBI:38857,0.0
1305,CHEBI:38038,0.0
1432,CHEMONTID:0004160,0.0
1431,CHEBI:39279,0.0
1430,CHEMONTID:0002332,0.0
1429,CHEMONTID:0001859,0.0
1428,CHEBI:38932,0.0
1306,CHEBI:37909,0.0
1426,CHEMONTID:0003078,0.0
1412,CHEBI:38776,0.0
1425,CHEBI:22307,0.0
1424,CHEMONTID:0003232,0.0
1423,CHEBI:36835,0.0
1307,CHEBI:63436,0.0
1422,CHEMONTID:0000488,0.0
1421,CHEMONTID:0001152,0.0
1420,CHEMONTID:0004091,0.0
1419,CHEMONTID:0000395,0.0
1418,CHEMONTID:0000463,0.0
1417,CHEBI:51081,0.0
1416,CHEMONTID:0003930,0.0
1415,CHEBI:48369,0.0
1414,CHEMONTID:0003590,0.0
1413,CHEMONTID:0004331,0.0
1314,CHEMONTID:0001609,0.0
1315,CHEMONTID:0000266,0.0
1316,CHEMONTID:0004117,0.0
1348,CHEMONTID:0001467,0.0
1356,CHEMONTID:0004531,0.0
1355,CHEMONTID:0002177,0.0
1354,CHEBI:19254,0.0
1325,CHEMONTID:0000370,0.0
1353,CHEMONTID:0001322,0.0
1352,CHEMONTID:0001227,0.0
1326,CHEBI:50345,0.0
1327,CHEMONTID:0002902,0.0
1328,CHEBI:37910,0.0
1329,CHEMONTID:0000021,0.0
1351,CHEBI:38307,0.0
1350,CHEMONTID:0001396,0.0
1349,CHEBI:46969,0.0
1330,CHEMONTID:0004632,0.0
1347,CHEMONTID:0003568,0.0
1358,CHEBI:47787,0.0
1346,CHEBI:50402,0.0
1345,CHEBI:36834,0.0
1331,CHEBI:48739,0.0
1344,CHEMONTID:0002382,0.0
1332,CHEMONTID:0002349,0.0
1333,CHEBI:39270,0.0
1343,CHEMONTID:0003245,0.0
1342,CHEBI:50917,0.0
1341,CHEMONTID:0003230,0.0
1340,CHEBI:36840,0.0
1339,CHEBI:16799,0.0
1334,CHEMONTID:0001634,0.0
1338,CHEMONTID:0004712,0.0
1335,CHEMONTID:0004713,0.0
1357,CHEMONTID:0004210,0.0
1359,CHEMONTID:0003059,0.0
1317,CHEBI:64096,0.0
1374,CHEBI:19168,0.0
1318,CHEMONTID:0002702,0.0
1319,CHEMONTID:0001386,0.0
1320,CHEMONTID:0001158,0.0
1321,CHEMONTID:0004809,0.0
1322,CHEMONTID:0001122,0.0
1383,CHEMONTID:0002563,0.0
1382,CHEMONTID:0003469,0.0
1381,CHEMONTID:0003311,0.0
1380,CHEMONTID:0001179,0.0
1379,CHEMONTID:0004434,0.0
1378,CHEBI:33551,0.0
1377,CHEBI:47901,0.0
1376,CHEMONTID:0003558,0.0
1375,CHEMONTID:0003027,0.0
1373,CHEMONTID:0003866,0.0
1360,CHEBI:38670,0.0
1323,CHEMONTID:0004628,0.0
1372,CHEMONTID:0000699,0.0
1371,CHEMONTID:0000446,0.0
1370,CHEBI:35406,0.0
1369,CHEBI:33299,0.0
1368,CHEBI:24840,0.0
1367,CHEBI:36364,0.0
1366,CHEMONTID:0004822,0.0
1365,CHEMONTID:0004823,0.0
1364,CHEMONTID:0004131,0.0
1363,CHEMONTID:0001097,0.0
1362,CHEMONTID:0000280,0.0
1361,CHEMONTID:0004415,0.0
1324,CHEMONTID:0000107,0.0
1441,CHEMONTID:0000438,0.0
1442,CHEMONTID:0000563,0.0
1443,CHEBI:38192,0.0
1501,CHEMONTID:0002630,0.0
1511,CHEMONTID:0004552,0.0
1510,CHEMONTID:0000080,0.0
1509,CHEMONTID:0001629,0.0
1273,CHEMONTID:0004711,0.0
1274,CHEBI:38127,0.0
1508,CHEBI:38769,0.0
1275,CHEMONTID:0001190,0.0
1276,CHEMONTID:0000056,0.0
1507,CHEMONTID:0001987,0.0
1506,CHEMONTID:0001816,0.0
1505,CHEBI:47790,0.0
1504,CHEBI:63433,0.0
1503,CHEMONTID:0004729,0.0
1502,CHEBI:51917,0.0
1500,CHEMONTID:0001895,0.0
1513,CHEBI:35501,0.0
1277,CHEMONTID:0003870,0.0
1499,CHEMONTID:0000122,0.0
1498,CHEMONTID:0001416,0.0
1278,CHEMONTID:0002466,0.0
1279,CHEBI:24983,0.0
1280,CHEBI:25750,0.0
1497,CHEMONTID:0001115,0.0
1281,CHEMONTID:0003079,0.0
1496,CHEMONTID:0001879,0.0
1495,CHEBI:25754,0.0
1494,CHEMONTID:0000092,0.0
1493,CHEMONTID:0002001,0.0
1492,CHEBI:72565,0.0
1491,CHEMONTID:0000756,0.0
1512,CHEMONTID:0004207,0.0
1514,CHEMONTID:0004226,0.0
1283,CHEMONTID:0004543,0.0
1531,CHEMONTID:0000116,0.0
1545,CHEMONTID:0001282,0.0
1544,CHEBI:24059,0.0
1543,CHEMONTID:0000033,0.0
1542,CHEBI:22743,0.0
1541,CHEMONTID:0001275,0.0
1540,CHEMONTID:0004212,0.0
1539,CHEMONTID:0002651,0.0
1538,CHEMONTID:0002650,0.0
1537,CHEBI:78802,0.0
1536,CHEMONTID:0003417,0.0
1535,CHEBI:4986,0.0
1534,CHEMONTID:0001920,0.0
1533,CHEMONTID:0001575,0.0
1532,CHEBI:16179,0.0
1530,CHEMONTID:0000208,0.0
1515,CHEBI:60173,0.0
1529,CHEMONTID:0000113,0.0
1336,CHEMONTID:0000342,0.0
1527,CHEBI:26414,0.0
1526,CHEMONTID:0002338,0.0
1525,CHEMONTID:0001313,0.0
1524,CHEMONTID:0000368,0.0
1523,CHEMONTID:0000242,0.0
1522,CHEMONTID:0001974,0.0
1521,CHEMONTID:0000275,0.0
1520,CHEMONTID:0001363,0.0
1519,CHEMONTID:0003674,0.0
1518,CHEMONTID:0004525,0.0
1517,CHEBI:23151,0.0
1516,CHEMONTID:0002179,0.0
1282,CHEBI:50334,0.0
1490,CHEBI:48909,0.0
1444,CHEBI:38183,0.0
1292,CHEMONTID:0000376,0.0
1460,CHEBI:48379,0.0
1459,CHEMONTID:0001314,0.0
1458,CHEMONTID:0000190,0.0
1457,CHEMONTID:0002011,0.0
1456,CHEMONTID:0004792,0.0
1455,CHEMONTID:0003425,0.0
1454,CHEMONTID:0000047,0.0
1289,CHEMONTID:0001093,0.0
1453,CHEMONTID:0001510,0.0
1452,CHEBI:46926,0.0
1290,CHEMONTID:0003223,0.0
1291,CHEMONTID:0000475,0.0
1451,CHEBI:50307,0.0
1450,CHEMONTID:0001988,0.0
1293,CHEBI:26369,0.0
1462,CHEMONTID:0004511,0.0
1294,CHEBI:24128,0.0
1449,CHEMONTID:0001910,0.0
1295,CHEMONTID:0000358,0.0
1448,CHEMONTID:0001160,0.0
1447,CHEMONTID:0002111,0.0
1296,CHEMONTID:0002833,0.0
1297,CHEMONTID:0002569,0.0
1446,CHEMONTID:0000240,0.0
1298,CHEMONTID:0000202,0.0
1299,CHEBI:39410,0.0
1300,CHEMONTID:0004107,0.0
1445,CHEBI:48626,0.0
1301,CHEMONTID:0002336,0.0
1302,CHEMONTID:0000007,0.0
1461,CHEMONTID:0001231,0.0
1288,CHEBI:24650,0.0
1489,CHEMONTID:0002485,0.0
1478,CHEMONTID:0004791,0.0
1284,CHEMONTID:0001764,0.0
1285,CHEMONTID:0004197,0.0
1488,CHEMONTID:0000416,0.0
1487,CHEBI:39201,0.0
1486,CHEMONTID:0000182,0.0
1485,CHEBI:33567,0.0
1816,CHEMONTID:0001214,0.0
1484,CHEMONTID:0002775,0.0
1483,CHEMONTID:0001194,0.0
1286,CHEMONTID:0004171,0.0
1482,CHEMONTID:0000074,0.0
1481,CHEMONTID:0000206,0.0
1480,CHEBI:38770,0.0
1479,CHEBI:37921,0.0
1477,CHEMONTID:0003684,0.0
1463,CHEMONTID:0000597,0.0
1287,CHEBI:22177,0.0
1476,CHEMONTID:0001213,0.0
1475,CHEMONTID:0004506,0.0
1474,CHEBI:13790,0.0
1473,CHEMONTID:0000137,0.0
1472,CHEBI:33572,0.0
1471,CHEMONTID:0000372,0.0
1470,CHEMONTID:0002836,0.0
1469,CHEBI:38312,0.0
1468,CHEMONTID:0003370,0.0
1467,CHEBI:22682,0.0
1466,CHEMONTID:0004565,0.0
1465,CHEBI:33644,0.0
1464,CHEMONTID:0002995,0.0
1815,CHEMONTID:0003873,0.0
1897,CHEBI:26935,0.0
1817,CHEBI:46699,0.0
2187,CHEMONTID:0003295,0.0
2181,CHEMONTID:0000837,0.0
2182,CHEBI:35701,0.0
2183,CHEMONTID:0002354,0.0
2184,CHEBI:25622,0.0
2185,CHEMONTID:0002385,0.0
2186,CHEMONTID:0004077,0.0
2188,CHEBI:50401,0.0
